bodega_id,sku,nombre_raw,nombre_norm,unidad
zoologico_suministros,,FLORES DE BACH GOTERO AGRESIVIDAD,FLORES DE BACH GOTERO AGRESIVIDAD,Unidad
zoologico_suministros,80024597,FLORES DE BACH GOTERO ANSIEDAD (ZOOLOGI),FLORES DE BACH GOTERO ANSIEDAD (ZOOLOGI),Unidad
zoologico_suministros,80024598,FLORES DE BACH GOTERO RESCATE (ZOOLOGICO,FLORES DE BACH GOTERO RESCATE (ZOOLOGICO,Unidad
zoologico_suministros,80024596,FLORES DE BACH GOTERO STRESS (ZOOLOGICO),FLORES DE BACH GOTERO STRESS (ZOOLOGICO),Unidad
zoologico_suministros,80030646,FLORES DE BACH SPRAY RE (USO ZOOLOGICO),FLORES DE BACH SPRAY RE (USO ZOOLOGICO),Unidad
zoologico_suministros,80011448,FLUCONAZOL,FLUCONAZOL,Unidad
zoologico_suministros,80056917,FLUSURE,FLUSURE,Unidad
zoologico_suministros,80029128,FORMOL BUFFERADO 10 %   X 25 ML  (ZOOLO),FORMOL BUFFERADO 10 % X 25 ML (ZOOLO),Unidad
zoologico_suministros,80004110,FORRAJINA BULTO X 40 KIL,FORRAJINA BULTO X 40 KIL,Unidad
zoologico_suministros,80061644,GANCHO DE SERPIENTE 1CM,GANCHO DE SERPIENTE 1CM,Unidad
zoologico_suministros,80025888,GEL LUBRICANTE K-Y TUBO 50 GR (USO ZOOL),GEL LUBRICANTE K-Y TUBO 50 GR (USO ZOOL),Unidad
zoologico_suministros,80005318,GENTAX 100 X 20 ML.,GENTAX 100 X 20 ML.,Unidad
zoologico_suministros,80008442,GRADUAL,GRADUAL,Unidad
zoologico_suministros,95010466,GUANTE DE NITRILO  TALLA M CJ X 50 PARES,GUANTE DE NITRILO TALLA M CJ X 50 PARES,Unidad
zoologico_suministros,,GUANTE DE NITRILO TALLA L CJ X 50 PARES,GUANTE DE NITRILO TALLA L CJ X 50 PARES,Unidad
zoologico_suministros,80040566,HALOPERIDOL AMPOLLA (USO ZOOLOGICO),HALOPERIDOL AMPOLLA (USO ZOOLOGICO),Unidad
zoologico_suministros,80030652,HISOPOS (USO ZOOLOGICO),HISOPOS (USO ZOOLOGICO),Unidad
zoologico_suministros,80027349,IMMUNOL HIMALAYA FRASCO (USO ZOOLOGICO),IMMUNOL HIMALAYA FRASCO (USO ZOOLOGICO),Unidad
zoologico_suministros,80030274,ISOFLURANO (USO ZOOLOGICO),ISOFLURANO (USO ZOOLOGICO),Unidad
zoologico_suministros,80032118,IVERMECTINA PASTA (USO ZOOLOGICO),IVERMECTINA PASTA (USO ZOOLOGICO),Unidad
zoologico_suministros,80025892,"JERINGA DE 0,5 BD AGUJA REMOVI (ZOOLOGIC","JERINGA DE 0,5 BD AGUJA REMOVI (ZOOLOGIC",Unidad
zoologico_suministros,80006553,JERINGA DESECHABLE 2 ML.,JERINGA DESECHABLE 2 ML.,Unidad
zoologico_suministros,80006554,JERINGA DESECHABLE 20 ML,JERINGA DESECHABLE 20 ML,Unidad
zoologico_suministros,,JERINGA DESECHABLE X 10 ML,JERINGA DESECHABLE X 10 ML,Unidad
zoologico_suministros,80017376,JERINGA X 3 ML,JERINGA X 3 ML,Unidad
zoologico_suministros,80008219,JERINGAS DE 1 ML DESECHABLE,JERINGAS DE 1 ML DESECHABLE,Unidad
zoologico_suministros,80004041,JERINGAS DESECHABLES 5C.C.,JERINGAS DESECHABLES 5C.C.,Unidad
zoologico_suministros,80027013,KETAMINA 50 MG (USO ZOOLOGICO),KETAMINA 50 MG (USO ZOOLOGICO),Unidad
zoologico_suministros,80058497,KLEAN VET,KLEAN VET,Unidad
zoologico_suministros,80004647,LACTATO DE RINGER BOLSA X 500 CC QUIBI,LACTATO DE RINGER BOLSA X 500 CC QUIBI,Unidad
zoologico_suministros,80019843,LAMINA CUBREOBJETO,LAMINA CUBREOBJETO,Unidad
zoologico_suministros,80008382,LAMINAS PORTA OBJETOS,LAMINAS PORTA OBJETOS,Unidad
zoologico_suministros,95004948,LIMPIAVIDRIOS FRASCO 500 ML,LIMPIAVIDRIOS FRASCO 500 ML,Unidad
zoologico_suministros,95006744,LIMPION WYPOL X-70 REUTILIZABLE CJ X 6RLS,LIMPION WYPOL X-70 REUTILIZABLE CJ X 6RLS,Unidad
zoologico_suministros,80027350,LIV-52 HIMALAYA FRASCO (USO ZOOLOGICO),LIV-52 HIMALAYA FRASCO (USO ZOOLOGICO),Unidad
zoologico_suministros,80023549,MAIZ AMARILLO BULTO X 50 KIL,MAIZ AMARILLO BULTO X 50 KIL,Unidad
zoologico_suministros,95004482,MASCARILLA DESECHABLE CAUCHOS CJX50 UN,MASCARILLA DESECHABLE CAUCHOS CJX50 UN,Unidad
zoologico_suministros,80023989,MELOXICAM AMPOLLA,MELOXICAM AMPOLLA,Unidad
zoologico_suministros,80017481,MELOXICAM GOTERO,MELOXICAM GOTERO,Unidad
zoologico_suministros,80028069,METOCLOPRAMIDA INY.10 MG (USO ZOOLOGICO),METOCLOPRAMIDA INY.10 MG (USO ZOOLOGICO),Unidad
zoologico_suministros,80043229,METRONIDAZOL INYECTABLE (USO ZOOLOGICO),METRONIDAZOL INYECTABLE (USO ZOOLOGICO),Unidad
zoologico_suministros,80026040,MICROCHIP INYECTABLE (ZOOLOGICO),MICROCHIP INYECTABLE (ZOOLOGICO),Unidad
zoologico_suministros,80026247,MICROTAINER TAPA LILA (USO ZOOLOGICO),MICROTAINER TAPA LILA (USO ZOOLOGICO),Unidad
zoologico_suministros,80030947,MICROTAINER TAPA ROJA (USO ZOOLOGICO),MICROTAINER TAPA ROJA (USO ZOOLOGICO),Unidad
zoologico_suministros,80018634,MIRRAPEL BOLSA X 600 GR,MIRRAPEL BOLSA X 600 GR,Unidad
zoologico_suministros,80016256,MOJARRINA 381,MOJARRINA 381,Unidad
zoologico_suministros,80061647,NASAS GRANDES 1.2 M M.ANIMAL,NASAS GRANDES 1.2 M M.ANIMAL,Unidad
zoologico_suministros,80061848,NASAS MEDIANAS 0.30 ANIMAL,NASAS MEDIANAS 0.30 ANIMAL,Unidad
zoologico_suministros,80016673,NEGASUNT SPRAY,NEGASUNT SPRAY,Unidad
zoologico_suministros,80029365,NISTATINA 100000 UI FRASCO,NISTATINA 100000 UI FRASCO,Unidad
zoologico_suministros,80017753,NUX VOMICA HOMACORD,NUX VOMICA HOMACORD,Unidad
zoologico_suministros,80029260,OCUFLOX  (USO ZOOLOGICO),OCUFLOX (USO ZOOLOGICO),Unidad
zoologico_suministros,80027389,OMEPRAZOL TAB DE 20 MG (USO ZOOLOGICO),OMEPRAZOL TAB DE 20 MG (USO ZOOLOGICO),Unidad
zoologico_suministros,80030266,ORGANIZADOR DE MANGUERA (USO ZOOLOGICO),ORGANIZADOR DE MANGUERA (USO ZOOLOGICO),Unidad
zoologico_suministros,80019808,PAM DESINFECTANTE MULTIPROPOSITO X3 * 20,PAM DESINFECTANTE MULTIPROPOSITO X3 * 20,Unidad
zoologico_suministros,80019813,PAM DETERGENTE CLORADO * 20 LT,PAM DETERGENTE CLORADO * 20 LT,Unidad
zoologico_suministros,80026711,PAMOATO DE PIRANTEL (USO ZOOLOGICO),PAMOATO DE PIRANTEL (USO ZOOLOGICO),Unidad
zoologico_suministros,80011162,PANOTIL GOTAS,PANOTIL GOTAS,Unidad
zoologico_suministros,95008213,PILA ALCALINA TIPO C,PILA ALCALINA TIPO C,Unidad
zoologico_suministros,80010836,PREDNISOLONA,PREDNISOLONA,Unidad
zoologico_suministros,80030598,PREDNISOLONA HOLLYDAY (USO ZOOLOGICO),PREDNISOLONA HOLLYDAY (USO ZOOLOGICO),Unidad
zoologico_suministros,80042243,PRIME PARA ACUARIO,PRIME PARA ACUARIO,Unidad
zoologico_suministros,80042564,PROBIOTICO MULTIFLORA (USO ZOOLOGICO),PROBIOTICO MULTIFLORA (USO ZOOLOGICO),Unidad
zoologico_suministros,80010361,PROBIOTICOS,PROBIOTICOS,Unidad
zoologico_suministros,80027412,PRU RAPID SNAP (ELISA) DISTEMPER CAN (ZO,PRU RAPID SNAP (ELISA) DISTEMPER CAN (ZO,Unidad
zoologico_suministros,80030446,PRUEBA PARA SANGRE EN HECES (USO ZOOLOGI,PRUEBA PARA SANGRE EN HECES (USO ZOOLOGI,Unidad
zoologico_suministros,80007022,PURINA PONEDORA X 40 KILOS 1,PURINA PONEDORA X 40 KILOS 1,Unidad
zoologico_suministros,80011338,RANITIDINA AMPOLLA,RANITIDINA AMPOLLA,Unidad
zoologico_suministros,80011151,RECIPIENTE COPROLOGICO,RECIPIENTE COPROLOGICO,Unidad
zoologico_suministros,95004100,RECOGEDOR BASURA PLASTICO,RECOGEDOR BASURA PLASTICO,Unidad
zoologico_suministros,80006207,RECOLECTOR DE ORINA,RECOLECTOR DE ORINA,Unidad
zoologico_suministros,80061646,REDES DE CAPTURA ANIMAL,REDES DE CAPTURA ANIMAL,Unidad
zoologico_suministros,80053414,REPELENTE NOMOSK,REPELENTE NOMOSK,Unidad
zoologico_suministros,80040569,RESUPRAM X 20 ML (USO ZOOLOGICO),RESUPRAM X 20 ML (USO ZOOLOGICO),Unidad
zoologico_suministros,80031572,REVOLUTION 12% 2.6-5 KG (USO ZOOLOGICO),REVOLUTION 12% 2.6-5 KG (USO ZOOLOGICO),Unidad
zoologico_suministros,80027009,RIFAMICINA SPRAY (USO ZOOLOGICO),RIFAMICINA SPRAY (USO ZOOLOGICO),Unidad
zoologico_suministros,80010232,SAL MARINA,SAL MARINA,Unidad
zoologico_suministros,80001627,SAL MINERALIZADA BULTO X 50 KL,SAL MINERALIZADA BULTO X 50 KL,Unidad
zoologico_suministros,80023541,SEMILLA GIRAZOL BULTO X 100 PAQT.,SEMILLA GIRAZOL BULTO X 100 PAQT.,Unidad
zoologico_suministros,80051775,SNAP FELINE TRIPLE 5 TEST,SNAP FELINE TRIPLE 5 TEST,Unidad
zoologico_suministros,80051856,SOLUCION 90,SOLUCION 90,Unidad
zoologico_suministros,80019613,SONDA NELATON # 8,SONDA NELATON # 8,Unidad
zoologico_suministros,80014193,SONDAS NELATON No. 6,SONDAS NELATON NO. 6,Unidad
zoologico_suministros,,SULFATRIMETROPRIM,SULFATRIMETROPRIM,Unidad
zoologico_suministros,95018610,TABLA ACRILICA P/PICAR AMARILLA 50X38CM,TABLA ACRILICA P/PICAR AMARILLA 50X38CM,Unidad
zoologico_suministros,97500779,TABLA ACRILICA P/PICAR BLANCO 50X38CM,TABLA ACRILICA P/PICAR BLANCO 50X38CM,Unidad
zoologico_suministros,80029259,TAPONES HEPARINIZADOS (USO ZOOLOGICO),TAPONES HEPARINIZADOS (USO ZOOLOGICO),Unidad
zoologico_suministros,80061645,TENAZA DE SERPIENTE 101CM,TENAZA DE SERPIENTE 101CM,Unidad
zoologico_suministros,80027530,TIRAS DE FLUORESCENCIA (USO ZOOLOGICO),TIRAS DE FLUORESCENCIA (USO ZOOLOGICO),Unidad
zoologico_suministros,80051857,TIRAS DE GLUCOMETRO X 50,TIRAS DE GLUCOMETRO X 50,Unidad
zoologico_suministros,95021157,TOALLA MANOS ROLLO CJX6 NATUR X 120 MT,TOALLA MANOS ROLLO CJX6 NATUR X 120 MT,Unidad
zoologico_suministros,80051858,TOLTRAZURIL 5% 100 ML,TOLTRAZURIL 5% 100 ML,Unidad
zoologico_suministros,80028177,TRAMADOL AMPOLLA 50 MG/ 2 ML,TRAMADOL AMPOLLA 50 MG/ 2 ML,Unidad
zoologico_suministros,80026528,TRANQUILAN GOTAS,TRANQUILAN GOTAS,Unidad
zoologico_suministros,80027050,TRANSPORE 3 M (USO ZOOLOGICO),TRANSPORE 3 M (USO ZOOLOGICO),Unidad
zoologico_suministros,80014182,TUBOS ENDOTRAQUEALES No. 6.0,TUBOS ENDOTRAQUEALES NO. 6.0,Unidad
zoologico_suministros,80014184,TUBOS ENDOTRAQUEALES No. 7.0,TUBOS ENDOTRAQUEALES NO. 7.0,Unidad
zoologico_suministros,80026713,TUSIVET  (USO ZOOLOGICO),TUSIVET (USO ZOOLOGICO),Unidad
zoologico_suministros,80030449,UBICHINUM COMPUSITUM (USO ZOOLOGICO),UBICHINUM COMPUSITUM (USO ZOOLOGICO),Unidad
zoologico_suministros,80016712,URBAN POR 25 KG,URBAN POR 25 KG,Unidad
zoologico_suministros,80027012,VENDA DE ALGODÓN LAMINADO 3*5 (ZOOLOGI),VENDA DE ALGODON LAMINADO 3*5 (ZOOLOGI),Unidad
zoologico_suministros,80006161,VENOCLISIS EQUIPO MICROGOTEO USO ENFERME,VENOCLISIS EQUIPO MICROGOTEO USO ENFERME,Unidad
zoologico_suministros,80027383,VETRAP (COBAN) 3M 4*5 YARDAS (USO ZOOLO),VETRAP (COBAN) 3M 4*5 YARDAS (USO ZOOLO),Unidad
zoologico_suministros,80026250,VITAMINA C  INYECTABLE (USO ZOOLOGICO),VITAMINA C INYECTABLE (USO ZOOLOGICO),Unidad
zoologico_suministros,80012193,VITAMINA C TABLETA,VITAMINA C TABLETA,Unidad
zoologico_suministros,80018384,VITAMINA K,VITAMINA K,Unidad
zoologico_suministros,80010934,VITAMINA-E,VITAMINA-E,Unidad
zoologico_suministros,80024610,VITAPIO SOBRE (ZOOLOGICO),VITAPIO SOBRE (ZOOLOGICO),Unidad
zoologico_suministros,80018386,XILACINA 2%,XILACINA 2%,Unidad
zoologico_suministros,80023689,YODO GALON,YODO GALON,Unidad
zoologico_suministros,80024605,ZOLETIL50 X 10 ML (ZOOLOGICO),ZOLETIL50 X 10 ML (ZOOLOGICO),Unidad
